"Source.Name","Nombre","Valoracion","Club","División","Edad","Posición","Valor de traspaso","Sueldo","Vis","Vel","Val","1v1","Lib","Lej","Téc","Tal","Ser","Sq L","Pue","Cór","Saq","SAL","Sac","Res","Rem","Reg","Ref","Fís","Pen","Pas","Mar","Mdo","Lid","JEq","Puñ","Fue","Exc","Equ","Ent","Det","Dmq","Dec","Ctr","Cnc","Com","Col","Cen","Cab","Blo","Ant","Sal.1","Aér","Agr","Agi","Ace","Rec","Inf"
"SERIE A.html","Francesco Morana","24","Empoli","Serie A italiana","16","ME (C)","0 € - 110m €","1.100 € p/m","9","10","4","3","4","10","10","7","9","4","3","4","2","2","11","6","3","2","3","15","1","13","7","2","10","6","2","4","1","5","5","7","7","13","13","2","3","6","4","4","3","3","3","3","5","13","12","- -  -","Juv"
"SERIE A.html","Alessio Pezzella","24","Empoli","Serie A italiana","16","DF (C)","3,5m € - 35m €","1.100 € p/m","1","9","6","3","1","3","2","5","4","1","2","1","2","2","4","3","3","1","1","12","1","4","12","3","1","3","1","3","3","4","12","6","2","12","4","7","1","12","1","12","3","7","12","3","15","7","11","- -  -","Juv"
"SERIE A.html","Noah El Biache","32","Empoli","Serie A italiana","16","DL (C)","12m € - 120m €","1.100 € p/m","3","11","7","1","6","3","12","11","13","1","2","4","1","2","8","12","12","8","3","12","10","7","4","2","9","6","3","4","1","7","2","3","13","9","14","4","2","5","5","14","1","6","9","1","8","8","12","- -  -","Juv"
"SERIE A.html","Filippo Campinotti","18","Empoli","Serie A italiana","16","POR","20m € - 60m €","1.100 € p/m","3","4","13","8","5","2","1","3","2","3","12","4","6","11","3","3","3","2","6","11","3","8","2","9","2","4","7","3","7","4","3","6","1","12","2","8","6","6","2","1","6","3","10","7","9","12","8","- -  -","Juv"
"SERIE A.html","Omar Giubbolini","20","Empoli","Serie A italiana","16","DF/CR (I)","0 € - 80m €","1.100 € p/m","7","13","8","1","1","6","8","5","4","3","1","2","2","2","7","12","2","6","4","8","1","8","6","1","12","7","1","7","3","3","10","9","2","8","8","10","3","5","3","7","3","6","8","2","11","13","11","- -  -","Juv"
"SERIE A.html","Tommaso Nizzoli","18","Fiorentina","Serie A italiana","16","DF/CR/ME (D)","4,5m € - 45m €","1.100 € p/m","9","10","7","3","4","6","9","8","7","6","2","6","3","2","9","7","6","8","1","11","2","9","5","3","3","8","3","7","1","8","11","10","6","11","14","6","3","7","9","7","2","8","11","2","8","7","9","- -  -","Juv"
"SERIE A.html","Lorenzo Paternò","18","Fiorentina","Serie A italiana","16","DF (DC)","0 € - 75m €","1.100 € p/m","6","9","7","3","1","1","7","5","4","6","3","2","3","1","7","7","5","6","3","12","1","8","11","3","11","7","3","7","1","3","10","9","6","13","6","7","2","5","4","8","3","5","11","2","10","10","11","- -  -","Juv"
"SERIE A.html","Endri Dama","18","Fiorentina","Serie A italiana","16","MP (D)","1,5m € - 16m €","1.100 € p/m","6","12","6","3","2","3","6","11","6","4","4","4","2","3","6","7","3","9","2","14","2","8","3","2","8","5","2","2","3","1","4","7","6","8","10","5","2","1","6","4","2","3","4","2","13","12","13","- -  -","Juv"
"SERIE A.html","Federico Vitolo","20","Fiorentina","Serie A italiana","16","ME (C)","0 € - 80m €","1.100 € p/m","5","14","6","2","4","10","11","5","5","1","3","4","1","3","3","6","6","4","1","10","3","10","5","3","8","6","3","2","1","2","8","8","4","12","14","4","2","7","1","3","1","3","3","2","10","13","10","- -  -","Juv"
"SERIE A.html","Nati Costantini","25","Fiorentina","Serie A italiana","16","MP (DI), DL (C)","0 € - 100m €","1.100 € p/m","4","13","5","3","4","5","7","8","7","4","1","6","3","2","6","6","10","7","3","12","4","6","1","1","11","5","2","1","2","5","5","16","8","7","9","4","2","4","7","5","3","3","1","2","5","13","13","- -  -","Juv"
"SERIE A.html","Fallou Sene","24","Fiorentina","Serie A italiana","16","DL (C)","7m € - 70m €","1.100 € p/m","5","10","12","1","6","7","7","7","7","6","1","6","3","2","7","9","9","8","3","15","5","7","4","2","7","6","1","9","1","8","7","8","8","6","12","5","3","7","7","8","1","6","10","2","11","10","12","- -  -","Juv"
"SERIE A.html","Federico Bardotti","18","Fiorentina","Serie A italiana","16","DF (I)","0 € - 70m €","1.100 € p/m","6","9","7","1","1","2","6","5","5","5","1","2","3","1","6","9","1","3","1","10","1","4","6","4","4","6","3","8","2","6","9","6","5","7","9","7","3","5","4","6","2","6","17","3","15","9","13","- -  -","Juv"
"SERIE A.html","Arman Markosian","18","Fiorentina","Serie A italiana","16","DF/CR (I)","28m € - 85m €","1.100 € p/m","6","12","7","1","1","4","7","6","6","3","4","1","4","3","6","5","1","2","1","16","1","6","5","4","3","6","3","8","2","6","11","7","4","14","9","4","3","4","2","6","2","4","14","2","5","12","13","- -  -","Juv"
"SERIE A.html","William Alejandro Padilla Mendoza","19","Fiorentina","Serie A italiana","16","DL (C)","20m € - 60m €","1.100 € p/m","3","9","1","2","3","3","6","10","7","1","2","3","2","2","4","7","8","7","3","16","1","2","1","3","9","3","3","5","3","3","2","13","8","5","11","1","2","2","1","12","4","8","9","3","8","10","12","- -  -","Juv"
"SERIE A.html","Enea Pitti","18","Fiorentina","Serie A italiana","16","DF (C)","16m € - 45m €","1.100 € p/m","4","11","5","2","1","1","1","5","4","3","3","3","1","1","6","5","2","3","1","15","1","6","6","1","9","5","3","7","1","6","10","6","3","10","5","8","3","13","1","8","3","7","6","3","6","10","11","- -  -","Juv"
"SERIE A.html","Lorenzo Penchini","18","Fiorentina","Serie A italiana","16","DF (C)","0 € - 55m €","1.100 € p/m","1","9","5","4","1","1","1","5","2","1","1","1","1","3","4","4","1","1","2","13","1","4","12","1","8","3","2","3","3","4","12","13","1","12","4","4","2","8","1","8","1","8","13","2","7","12","11","- -  -","Juv"
"SERIE A.html","Mattia Saltalamacchia","18","Fiorentina","Serie A italiana","16","MC, ME (C)","0 € - 130m €","1.100 € p/m","9","6","4","2","5","7","11","5","4","1","2","5","3","3","11","7","4","2","1","13","1","5","9","3","8","6","2","4","1","6","10","3","5","14","13","6","1","9","5","6","4","10","4","2","5","5","5","- -  -","Juv"
"SERIE A.html","Laerte Tognetti","23","Fiorentina","Serie A italiana","16","POR","4m € - 40m €","1.100 € p/m","1","7","14","7","5","1","2","1","1","1","10","1","6","12","3","1","3","2","9","12","3","7","2","6","1","4","8","3","11","4","2","6","3","12","1","9","6","5","1","1","12","7","11","6","7","14","5","- -  -","Juv"
"SERIE A.html","Matteo Picchianti","21","Fiorentina","Serie A italiana","16","ME (DI), MP (C)","30m € - 85m €","1.100 € p/m","11","8","3","4","5","7","8","11","4","5","4","5","1","2","8","6","7","7","2","13","1","10","3","3","1","6","2","4","1","6","5","8","7","13","13","3","2","5","7","5","3","4","8","1","10","6","10","- -  -","Juv"
"SERIE A.html","Ernestas Gudelevicius","18","Fiorentina","Serie A italiana","16","MC, ME (C)","30m € - 95m €","1.100 € p/m","12","9","6","2","2","4","6","5","6","3","1","4","3","1","10","8","5","1","2","13","3","6","4","1","1","6","3","5","1","5","9","4","1","13","11","6","3","8","3","1","1","5","5","2","8","8","12","- -  -","Juv"
"SERIE A.html","Domenico Moro","19","Fiorentina","Serie A italiana","16","POR","0 € - 40m €","1.100 € p/m","3","10","11","8","6","2","1","2","3","1","5","1","5","12","3","1","2","1","12","6","3","6","2","7","10","4","12","4","5","4","2","11","3","11","1","4","2","5","3","1","12","7","13","9","5","9","12","- -  -","Juv"
"SERIE A.html","Francesco Palamara","18","Fiorentina","Serie A italiana","16","ME (C)","0 € - 75m €","1.100 € p/m","11","10","4","1","5","9","14","9","4","4","1","4","1","2","10","5","4","6","2","13","1","14","5","2","10","7","3","4","1","6","5","14","7","10","11","4","3","4","1","3","1","9","10","2","10","9","11","- -  -","Juv"
"SERIE A.html","Alban Jakaj","18","Fiorentina","Serie A italiana","16","MP (DI), DL (C)","4m € - 40m €","1.100 € p/m","5","11","5","4","3","4","10","11","12","2","2","3","1","1","5","8","9","7","1","14","4","11","2","3","7","4","1","2","1","1","4","5","9","9","5","2","2","2","7","5","2","2","6","2","14","8","12","- -  -","Juv"
"SERIE A.html","Mattia Ievoli","22","Fiorentina","Serie A italiana","16","ME (C)","0 € - 85m €","1.100 € p/m","9","9","4","1","5","6","8","8","6","5","3","5","2","2","12","10","6","3","3","11","5","9","6","3","8","7","3","2","1","6","10","10","4","14","13","3","3","4","3","5","3","4","3","1","11","7","11","- -  -","Juv"
"SERIE A.html","Filippo Maggini","18","Fiorentina","Serie A italiana","16","DF (C)","1m € - 12m €","1.100 € p/m","1","6","6","3","1","1","3","5","1","1","2","2","3","2","4","2","1","1","1","14","1","4","12","2","9","3","1","5","1","4","12","16","2","10","1","3","3","12","2","10","2","3","12","3","14","5","8","- -  -","Juv"
"SERIE A.html","Baltasar Dellernia","18","Fiorentina","Serie A italiana","16","ME (C)","0 € - 35m €","1.100 € p/m","7","9","5","3","1","6","9","5","4","3","1","3","3","2","11","7","3","5","3","13","1","13","5","1","5","6","2","3","4","3","6","11","3","13","10","2","1","3","4","1","3","3","9","1","15","9","13","- -  -","Juv"
"SERIE A.html","Giorgos Charalampoglou","26","Fiorentina","Serie A italiana","16","DL (C)","50m € - 150m €","1.100 € p/m","4","8","7","1","3","5","5","11","7","1","1","1","2","3","6","11","13","4","4","12","3","6","4","2","6","5","2","7","3","6","5","6","12","12","10","5","3","5","2","13","1","4","6","2","6","9","12","- -  -","Juv"
"SERIE A.html","Pietro Comuzzo","25","Fiorentina","Serie A italiana","16","MC, ME (C)","35m € - 350m €","1.100 € p/m","7","9","6","1","3","6","7","5","6","1","3","4","2","2","10","5","5","2","1","13","2","11","6","3","7","5","2","5","3","5","12","6","5","13","9","6","3","8","4","5","4","9","10","2","13","11","10","- -  -","Juv"
"SERIE A.html","Jacopo Fragnelli","25","Fiorentina","Serie A italiana","16","DF (I)","18m € - 190m €","1.100 € p/m","6","12","7","1","1","5","6","9","6","5","3","2","2","3","6","6","5","1","2","17","5","6","10","2","3","6","2","2","3","6","14","9","4","13","10","11","3","9","4","6","3","4","7","1","6","12","11","- -  -","Juv"
"SERIE A.html","Francesco Presta","24","Fiorentina","Serie A italiana","16","DL (C)","6m € - 55m €","1.100 € p/m","4","12","5","1","3","1","8","9","10","1","2","3","3","2","4","6","12","12","1","15","2","4","1","2","10","3","3","3","1","4","1","4","5","9","12","3","2","3","4","10","2","8","7","2","12","12","12","- -  -","Juv"
"SERIE A.html","Tommaso Turini","22","Fiorentina","Serie A italiana","16","POR","4m € - 40m €","1.100 € p/m","3","9","12","7","3","1","1","1","1","2","9","2","7","7","2","1","1","1","12","12","1","3","2","7","4","4","9","4","5","3","3","5","2","10","2","7","7","8","1","1","12","3","11","10","15","8","11","- -  -","Juv"
"SERIE A.html","Alex Adamcsik","22","Fiorentina","Serie A italiana","16","DF (I)","0 € - 55m €","1.100 € p/m","5","12","8","2","2","4","7","5","8","1","3","5","2","1","8","6","2","6","1","9","1","7","9","3","10","8","3","5","3","8","11","18","6","15","11","9","3","10","6","8","1","8","9","1","10","12","11","- -  -","Juv"
"SERIE A.html","Michael Kayode","29","Fiorentina","Serie A italiana","16","DF/CR/ME (DI)","12m € - 130m €","1.100 € p/m","7","14","12","2","5","6","7","4","7","14","2","6","2","2","10","13","6","7","3","13","5","9","9","3","5","13","1","10","3","11","10","12","8","11","7","9","2","10","8","10","2","9","13","3","11","9","11","- -  -","Juv"
"SERIE A.html","Luca Colucci","23","Genoa","Serie A italiana","16","DF (C)","3m € - 30m €","1.100 € p/m","1","10","6","3","1","1","2","5","3","1","3","1","2","2","4","8","1","1","2","12","1","4","12","3","4","3","1","3","4","4","8","13","1","12","1","8","2","12","2","10","2","4","9","1","15","10","12","- -  -","Juv"
"SERIE A.html","Simone Licco","23","Genoa","Serie A italiana","16","ME (C)","26m € - 80m €","1.100 € p/m","7","10","5","3","5","5","11","9","6","1","1","4","1","2","12","10","4","2","3","14","1","11","6","3","11","7","3","4","3","6","7","15","4","10","14","3","1","4","3","4","2","4","5","3","10","11","14","- -  -","Juv"
"SERIE A.html","Tommaso Casagrande","23","Genoa","Serie A italiana","16","DL (C)","18m € - 190m €","1.100 € p/m","2","12","6","3","3","5","11","12","7","1","1","3","3","3","5","6","12","12","2","7","1","5","1","1","2","4","2","5","1","2","1","16","12","9","11","3","1","3","1","12","1","11","7","4","8","11","12","- -  -","Juv"
"SERIE A.html","Tommaso Pittino","19","Genoa","Serie A italiana","16","DF (C)","3m € - 30m €","1.100 € p/m","1","5","7","3","1","2","2","5","4","1","2","1","3","2","4","4","1","1","3","17","1","3","12","1","5","3","4","6","1","4","12","7","1","7","4","6","3","11","1","10","1","8","10","1","12","7","8","- -  -","Juv"
"SERIE A.html","Riccardo Scartoni","23","Genoa","Serie A italiana","16","DF (C)","4m € - 40m €","1.100 € p/m","1","8","7","4","1","2","1","5","4","1","4","3","1","1","4","4","1","1","3","12","1","4","12","3","6","3","1","7","2","4","12","5","1","12","4","5","3","10","1","11","3","7","7","3","7","6","7","- -  -","Juv"
"SERIE A.html","Raffaele Lattuchella","18","Genoa","Serie A italiana","16","DF/CR/ME (I)","45m € - 130m €","1.100 € p/m","8","13","7","1","6","6","8","10","8","1","3","7","4","2","8","9","6","7","3","12","2","7","8","2","1","7","3","5","3","6","11","11","7","8","9","5","2","6","10","6","2","5","12","3","7","12","11","- -  -","Juv"
"SERIE A.html","Mattia Scala","18","Genoa","Serie A italiana","16","DF (C)","35m € - 110m €","1.100 € p/m","1","13","8","2","2","1","1","5","6","1","1","1","2","1","6","8","2","1","1","13","5","6","13","2","1","5","3","8","2","6","11","15","3","13","6","4","3","9","1","7","4","9","7","3","12","13","9","- -  -","Juv"
"SERIE A.html","Stefan Tudor","21","Genoa","Serie A italiana","16","DL (C)","2,5m € - 24m €","1.100 € p/m","5","9","5","2","4","5","5","5","6","1","2","4","2","1","5","4","13","7","2","9","6","5","1","1","10","4","2","7","2","5","1","2","13","12","9","3","1","2","1","12","2","8","5","1","12","13","9","- -  -","Juv"
"SERIE A.html","Brian Hysa","19","Genoa","Serie A italiana","16","DL (C)","40m € - 110m €","1.100 € p/m","4","9","3","2","3","4","8","9","10","1","3","3","3","2","6","11","12","12","4","5","6","4","1","3","8","3","2","5","2","4","1","11","12","2","12","1","1","1","1","12","2","8","6","2","7","8","12","- -  -","Juv"
"SERIE A.html","Jacopo Mosole","26","Genoa","Serie A italiana","16","ME/MP (C)","0 € - 80m €","1.100 € p/m","9","11","10","2","6","8","10","6","8","3","1","4","3","2","11","9","7","8","4","12","4","9","5","2","7","10","1","8","1","8","8","12","9","8","8","10","1","9","6","6","2","8","8","2","12","11","13","- -  -","Juv"
"SERIE A.html","Alessio Mele","21","Genoa","Serie A italiana","16","ME (C)","0 € - 65m €","1.100 € p/m","6","12","3","1","2","4","6","8","3","2","2","4","3","1","11","9","5","4","4","16","1","11","4","1","11","6","2","4","1","5","7","14","4","13","11","5","3","5","1","4","4","3","8","2","9","12","10","- -  -","Juv"
"SERIE A.html","Edoardo Alloisio","20","Genoa","Serie A italiana","16","DF (C)","16m € - 50m €","1.100 € p/m","1","8","5","2","1","1","2","5","2","1","2","1","1","1","4","3","3","1","1","15","1","4","12","3","10","3","3","5","1","4","6","12","3","11","4","3","3","12","1","12","3","8","8","3","15","8","6","- -  -","Juv"
"SERIE A.html","Alessio Sarpa","23","Genoa","Serie A italiana","16","DF/CR (I)","60m € - 170m €","1.100 € p/m","5","9","7","1","1","5","6","5","6","4","2","3","1","3","6","10","1","5","1","11","1","7","5","2","1","6","3","4","4","6","11","1","4","13","10","7","3","9","6","6","1","6","11","1","9","9","13","- -  -","Juv"
"SERIE A.html","Luca Lipani","24","Genoa","Serie A italiana","16","MC, ME (C)","60m € - 600m €","1.100 € p/m","10","8","8","1","13","10","9","7","6","9","3","7","3","1","8","9","5","8","1","9","8","11","8","1","5","10","3","8","1","9","7","8","7","9","9","8","3","11","6","12","3","9","13","3","7","9","8","- -  -","Juv"
"SERIE A.html","Simone Calvani","23","Genoa","Serie A italiana","16","POR","5m € - 55m €","1.100 € p/m","3","10","14","9","7","1","3","1","1","2","7","3","5","10","3","2","3","2","12","12","2","7","1","3","5","4","14","2","5","4","2","7","1","12","1","6","4","11","1","1","12","3","11","12","12","8","11","- -  -","Juv"
"SERIE A.html","Matteo Bertini","23","Genoa","Serie A italiana","16","POR","0 € - 110m €","1.100 € p/m","3","9","14","2","8","1","1","3","4","1","7","3","7","12","3","1","3","3","7","13","2","6","2","8","1","4","5","3","6","4","3","15","1","12","1","6","10","2","1","1","12","2","13","12","10","13","8","- -  -","Juv"
"SERIE A.html","Urbano Milazzo","22","Genoa","Serie A italiana","16","POR","0 € - 65m €","1.100 € p/m","3","11","10","6","2","1","1","3","4","2","9","1","4","8","4","1","3","1","12","15","1","8","1","9","1","4","9","4","7","4","2","17","3","11","1","6","8","4","2","1","8","7","11","12","10","10","9","- -  -","Juv"
"SERIE A.html","Matteo Nannini","18","Lazio","Serie A italiana","16","DF (DC)","2,5m € - 24m €","1.100 € p/m","1","7","7","2","1","2","2","5","3","1","3","1","1","3","6","4","2","5","4","10","4","6","5","3","11","5","1","7","2","6","10","5","4","12","7","5","1","13","1","13","2","7","12","1","12","8","11","- -  -","Juv"
"SERIE A.html","Fabio Andrea Ruggeri","31","Lazio","Serie A italiana","16","DF (C)","30m € - 300m €","1.100 € p/m","3","13","9","2","1","1","4","5","6","2","3","4","2","2","8","5","1","1","1","12","2","4","14","2","10","7","1","1","1","8","14","8","4","12","4","8","2","12","4","10","1","7","5","1","14","14","11","- -  -","Juv"
"SERIE A.html","Gabriele Vecchi","18","Lazio","Serie A italiana","16","DF/CR (DI)","16m € - 150m €","1.100 € p/m","6","13","7","3","1","4","3","7","4","3","2","1","2","1","6","8","1","4","2","13","1","7","7","3","8","6","3","5","1","6","12","13","3","10","8","4","1","5","3","5","2","4","14","2","6","10","14","- -  -","Juv"
